1535348097842,79.7
1535434900969,79.3
1535521151348,79.3
1535608052379,80.0
1535696382944,79.3
1536643451418,79.2
1536732985970,79.0
1536815063252,79.3
1536901558969,79.1
1537003053045,78.2
1537083337824,78.2
1537161323392,79.0
1537248260539,79.5
1537334352159,78.9
1537421801766,78.6
1537511229169,79.1
1537598265771,79.5
1537685373314,79.1
1537769107992,79.0
1537854410601,79.3
1537939577195,79.5
1538027638958,79.7
1538115573420,79.5
1538375334250,80.6
1538460056889,80.2
1538719658699,79.9
1538808346074,79.8
1538890914679,79.8
1538978634337,79.3
1539147413560,79.1
1539235113641,80.0
1539425189695,80.1
1539503715308,79.9
1539587064466,80.2
1539669096042,81.0
1539753037048,80.6
1539842744026,80.4
1539925711760,80.6
1540016703336,79.6
1540102067045,81.0
1540187821263,79.8
1540448229155,79.9
1540639415046,79.4
1540708752313,79.9
1540795911121,80.1
1541161353335,79.6
1541399505153,80.6
1541487057916,80.6
1541576311503,80.3
1541657350243,80.8
1541838024214,80.4
1541920815423,80.1
1542007038631,79.3
1542089329997,80.2
1542181020615,80.9
1542262008466,80.8
1542442746658,80.1
1542540859988,80.3
1542611276853,80.3
1542695790194,81.0
1542826848748,79.9
1542955848296,80.5
1543049851471,80.4
1543160762274,80.9
1543302744416,81.6
1543495263376,81.2
1543561110516,80.9
1543692760696,79.6
1543777199834,80.2
1543907931394,80.9
1544041355439,80.9
1544169185665,80.6
1544367628790,80.1
1544424690633,80.1
1544682963531,80.4
1544863594984,79.5
1544961361767,79.7
1545376791128,80.4
1546069717867,80.7
1546780332667,81.2
1546934788314,81.2
1547015683345,80.4
1547112019324,80.9
1547301558827,79.7
1547548783342,80.2
1547800090540,79.7
1547888698865,80.3
1547976036904,80.5
1548057889918,79.8
1548151822029,80.8
1548230094398,81.3
1548436797704,80.5
1548492500391,80.0
1548838161814,80.3
1549005592595,80.7
1549102650898,79.8
1549180502958,80.8
1549265199317,79.8
1549356870269,80.9
1549450158212,80.0
1549791605867,80.6
1549869582227,79.9
1549962508569,79.4
1550305065151,79.4
1550384747040,79.0
1550560775447,80.1
1550647182032,79.9
1550735361075,80.0
1551079064894,79.4
1551421764902,80.1
1551509765521,80.1
1551594520834,81.0
1551682995929,79.8
1551767250756,81.1
1551858660083,79.4
1552137550668,79.4
1552214581882,79.6
1552287757828,79.4
1552376677691,79.8
1552467151498,79.5
1552545612688,79.9
1552805698423,80.1
1552893601468,80.2
1553071496471,80.0
1553292555865,79.8
1553323295328,80.1
1553410206350,80.5
1553495525713,80.3
1553583145727,80.5
1553671542207,80.1
1554103689813,80.4
1554183700427,81.0
1554270383193,79.6
1554354317458,80.5
1554787952524,80.3
1554966748567,80.1
1555050182960,80.8
1555133080192,80.3
1555226705773,80.0
1555312364787,79.2
1555392608925,80.0
1555656396343,80.2
1555759473814,81.1
1555841223905,80.0
1555909782706,80.5
1556004926729,80.4
1556283210515,80.1
1557121735016,79.2
1557215522280,79.4
1557293998916,79.3
1557381873388,80.2
1557468378133,80.0
1557559627893,79.4
1557642381961,79.8
1557728294378,79.8
1557814127418,79.5
1557985884251,80.1
1558072237526,80.4
1558159934461,80.0
1558244778610,80.5
1558331039459,79.8
1558415631803,80.4
1558501119456,80.1
1558588029367,79.5
1558674089036,79.9
1558760465433,79.9
1558848571553,78.2
1558935882613,79.6
1559193379591,79.2
1560061798863,78.5
1560234225644,78.7
1560317231712,77.8
1560404555326,77.9
1560490975906,77.5
1560582545721,77.7
1560665331733,77.8
1560752177298,77.6
1560836892948,79.1
1560924757064,78.7
1561007550422,77.9
1561355560727,79.9
1561443466493,79.5
1561527427674,80.5
1561615078796,79.1
1561700255666,79.1
1561824427486,79.1
1561875161835,79.3
1561961031332,79.6
1562044514516,79.7
1562131291539,79.2
1562217189580,78.7
1562306025519,79.5
1562391954249,79.0
1562477970983,79.2
1562564602364,79.2
1562648889318,79.8
1562737351578,79.3
1562821495010,79.5
1562912060014,79.2
1563083799828,79.1
1563169351924,79.3
1563255489249,80.1
1563340355569,80.6
1563426612345,80.6
1563516084009,79.7
1563773817802,79.3
1563864790901,79.0
1563949290417,79.4
1564384384754,78.4
1564471425699,79.3
1564554748087,78.3
1566197080967,80.4
1566280350605,81.2
1566368238656,80.6
1566454445338,81.6
1566718842602,80.0
1566801734673,81.0
1566886836476,81.0
1566973349300,81.2
1567145597437,80.4
1567231604492,80.6
1567318195128,79.8
1567402731350,80.3
1567492059312,80.6
1567574634407,80.6
1567661545963,79.5
1567747155697,79.6
1567837449123,80.0
1567923534529,80.6
1568008709654,80.1
1568092567420,80.2
1568178588697,79.7
1568267634876,80.5
1568351404483,80.4
1568443845626,79.7
1568529185963,80.0
1568612405823,80.1
1568699681619,80.6
1568784036038,79.9
1568869602960,80.1
1568956224094,80.2
1569043617389,80.0
1569129378318,79.9
1569219071707,79.8
1569301484502,80.1
1569389097589,79.8
1569476148733,79.9
1569579998459,80.4
1569653295275,80.2
1569821728488,79.4
1569910750510,80.0
1569995797491,80.2
1570081181092,80.9
1570171097868,79.8
1570340187412,79.6
1570428325746,79.7
1570511240821,80.8
1570601263716,79.6
1570682443347,80.0
1570775353125,79.6
1570860839379,80.1
1570954101514,78.9
1571032529000,79.1
1571118737048,80.4
1571202099342,80.4
1571293269500,79.9
1571380290160,79.7
1571468668112,79.3
1571555631666,79.9
1571637786859,79.1
1571724373917,80.0
1571809638078,79.3
1571893746976,79.3
1571985362297,79.3
1572070830211,79.6
1572159656799,79.5
1572245134965,79.2
1572330597932,79.5
1572500453641,79.9
1572586643647,79.4
1572674777196,79.8
1572768060323,79.1
1572847941065,80.4
1572935185051,80.4
1573026343754,79.6
1573108340258,80.2
1573197444442,79.6
1573296261778,79.2
1573369169128,79.9
1573457190854,79.9
1573539664732,80.8
1573628480599,79.4
1573711258310,80.5
1573799407060,80.4
1573884550029,81.0
1573980161516,80.7
1574147535991,80.3
1574550000000,80.4
1574636400000,80.0
1574809200000,81.0
1574895600000,80.8
1574982000000,80.3
1575068400000,80.8
1575241200000,81.6
1575327600000,80.9
1575414000000,80.6
1575500400000,80.6
1575586800000,81.1
1575673200000,80.2
1575759600000,80.5
1575846000000,80.1
1575932400000,80.8
1576018800000,81.1
1576105200000,80.6
1576191600000,80.5
1576278000000,79.8
1576364400000,80.8
1576450800000,80.9
1576537200000,80.9
1576623600000,81.1
1576710000000,80.6
1576796400000,80.6
1576969200000,82.0
1577055600000,81.2
1577142000000,81.2
1577660400000,81.5
1577746800000,81.4
1577833200000,81.1
1577919600000,80.6
1578006000000,80.6
1578092400000,80.6
1578178800000,80.6
1578265200000,81.1
1578351600000,81.1
1578438000000,80.2
1578524400000,81.1
1578610800000,80.2
1578697200000,80.2
1578783600000,79.7
1578870000000,80.2
1578956400000,80.6
1579042800000,80.7
1579129200000,79.6
1579215600000,79.8
1579302000000,79.3
1579388400000,79.3
1579474800000,79.4
1579561200000,80.4
1579647600000,79.7
1579734000000,80.3
1579820400000,80.0
1579906800000,79.1
1579993200000,79.4
1580079600000,79.1
1580166000000,80.7
1580252400000,80.0
1580338800000,79.9
1580425200000,79.8
1580511600000,79.5
1580598000000,78.9
1580684400000,79.0
1580770800000,80.3
1580857200000,79.5
1580943600000,80.3
1581030000000,79.3
1581116400000,80.3
1581202800000,79.3
1581289200000,79.9
1581375600000,79.7
1581548400000,79.4
1581634800000,80.1
1581721200000,80.1
1581807600000,79.4
1581894000000,79.6
1581980400000,80.3
1582066800000,80.5
1582585200000,80.1
1582671600000,79.9
1582758000000,79.9
1582844400000,79.9
1582930800000,79.9
1583017200000,79.8
1583103600000,79.8
1583190000000,79.8
1583276400000,79.4
1583362800000,80.6
1583449200000,80.4
1583535600000,79.6
1583622000000,79.5
1583708400000,80.6
1583794800000,80.2
1583881200000,79.7
1583967600000,79.8
1584054000000,79.9
1584140400000,79.1
1584226800000,78.7
1584313200000,80.0
1584399600000,80.0
1584486000000,79.1
1584572400000,79.5
1584918000000,79.6
1585004400000,80.2
1585090800000,79.4
1585177200000,80.3
1585263600000,79.5
1585350000000,80.1
1585436400000,79.6
1585519200000,79.2
1585605600000,80.5
1585692000000,79.5
1585778400000,79.6
1585864800000,79.4
1585951200000,79.3
1586037600000,79.4
1586124000000,80.0
1586210400000,80.0
1586296800000,79.0
1586383200000,79.0
1586469600000,79.5
1586556000000,79.9
1586642400000,80.2
1586728800000,78.9
1586815200000,79.5
1586901600000,79.7
1586988000000,80.0
1587074400000,80.1
1587160800000,79.5
1587247200000,79.5
1587333600000,79.0
1587420000000,80.3
1587506400000,80.6
1587592800000,79.9
1587679200000,79.4
1587765600000,79.9
1587852000000,80.3
1587938400000,78.8
1588024800000,80.0
1588111200000,79.9
1588197600000,80.2
1588284000000,79.2
1588370400000,78.8
1588543200000,79.6
1588629600000,78.9
1588716000000,78.4
1588802400000,79.4
1588888800000,79.0
1588975200000,78.0
1589061600000,78.1
1589148000000,78.6
1589234400000,77.9
1589320800000,78.8
1589407200000,79.0
1589493600000,78.3
1589580000000,78.6
1589666400000,78.4
1589752800000,78.7
1589839200000,79.6
1589925600000,78.8
1590012000000,79.2
1590098400000,78.9
1590184800000,79.9
1590271200000,78.9
1590357600000,79.5
1590444000000,80.0
1590530400000,79.4
1590616800000,79.6
1590703200000,79.4
1590789600000,80.0
1590962400000,79.8
1591048800000,79.8
1591135200000,79.2
1591221600000,79.2
1591308000000,78.8
1591394400000,79.6
1591480800000,78.9
1591567200000,79.7
1591653600000,79.1
1591740000000,78.4
1591826400000,78.8
1591912800000,78.4
1591999200000,79.0
1592085600000,78.3
1592172000000,79.2
1592258400000,78.8
1592344800000,79.4
1592431200000,79.1
1592517600000,78.5
1592604000000,78.6
1592690400000,79.0
1593122400000,78.3
1593208800000,79.5
1593295200000,79.8
1593468000000,80.1
1593554400000,80.1
1593640800000,79.8
1593986400000,78.8
1594072800000,79.7
1594159200000,79.5
1594245600000,79.9
1594332000000,79.6
1594418400000,79.0
1594504800000,79.0
1594591200000,79.5
1594677600000,80.1
1594764000000,79.9
1594850400000,79.8
1594936800000,79.5
1595023200000,79.7
1595109600000,79.7
1595196000000,79.2
1595282400000,80.2
1595368800000,79.7
1595455200000,80.9
1595541600000,80.1
1595714400000,79.7
1595800800000,79.4
1595887200000,79.6
1595973600000,79.7
1596060000000,79.6
1596146400000,79.8
1596232800000,79.9
1596319200000,79.4
1597010400000,79.9
1597096800000,80.1
1597183200000,79.6
1597615200000,80.2
1597701600000,80.4
1597788000000,80.3
1597874400000,79.8
1597960800000,80.5
1598047200000,79.1
1598133600000,79.1
1598220000000,78.6
1598306400000,79.8
1598392800000,80.0
1598479200000,80.1
1598652000000,80.0
1598738400000,79.1
1598824800000,79.6
1598911200000,80.1
1598997600000,79.3
1599084000000,79.7
1599170400000,79.7
1599256800000,79.8
1599343200000,79.0
1599429600000,79.6
1599516000000,79.0
1599602400000,79.9
1599688800000,79.1
1599775200000,79.0
1599861600000,79.2
1599948000000,78.3
1600034400000,79.2
1600120800000,77.9
1600207200000,77.9
1600293600000,77.5
1600380000000,77.7
1600466400000,78.0
1600552800000,77.9
1600639200000,77.8
1600725600000,78.0
1600812000000,77.6
1600898400000,77.7
1600984800000,77.9
1601071200000,77.6
1601157600000,77.9
1601244000000,78.1
1601330400000,78.6
1601416800000,78.3
1601503200000,78.9
1601589600000,78.9
1601676000000,78.3
1601762400000,77.9
1601848800000,77.9
1601935200000,77.1
1602021600000,77.6
1602108000000,78.0
1602194400000,77.7
1602280800000,77.3
1602367200000,77.4
1602453600000,78.0
1602540000000,78.6
1602712800000,78.8
1602799200000,78.4
1602885600000,78.3
1602972000000,78.3
1603058400000,77.8
1603144800000,78.6
1603231200000,79.2
1603317600000,79.3
1603490400000,77.8
1603753200000,78.8
1603839600000,79.1
1603926000000,78.6
1604098800000,78.7
1604185200000,78.3
1604271600000,79.5
1604358000000,79.5
1604444400000,78.6
1604530800000,78.7
1604703600000,78.5
1604790000000,79.1
1604876400000,79.3
1604962800000,78.8
1605049200000,79.3
1605135600000,79.0
1605308400000,79.3
1605394800000,78.5
1605481200000,78.8
1605567600000,79.2
1605654000000,79.3
1605740400000,78.3
1605826800000,79.0
1605913200000,78.7
1605999600000,79.1
1606086000000,79.7
1606172400000,79.8
1606258800000,78.9
1606345200000,77.8
1606431600000,78.5
1606518000000,78.9
1606604400000,79.4
1606690800000,78.7
1606777200000,78.9
1606863600000,79.1
1607036400000,78.5
1607122800000,78.7
1607209200000,79.0
1607295600000,78.8
1607382000000,79.9
1607468400000,79.0
1607554800000,79.3
1607641200000,78.3
1607727600000,79.6
1607814000000,79.5
1607900400000,78.9
1607986800000,79.8
1608073200000,79.7
1608159600000,79.0
1608246000000,79.7
1608332400000,79.8
1608418800000,79.3
1608505200000,79.4
1608591600000,79.0
1608678000000,78.7
1608764400000,79.3
1608850800000,79.8
1608937200000,79.1
1609023600000,79.9
1609110000000,79.5
1609196400000,79.4
1609282800000,79.9
1609369200000,79.7
1609455600000,79.4
1609542000000,79.5
1609714800000,80.0
1609801200000,79.6
1609887600000,80.0
1609974000000,79.3
1610060400000,79.6
1610146800000,79.5
1610233200000,79.5
1610319600000,79.5
1610406000000,79.4
1610492400000,79.1
1610578800000,79.3
1610665200000,79.2
1610751600000,78.8
1610838000000,78.9
1611010800000,78.4
1611097200000,79.2
1611183600000,78.6
1611270000000,78.7
1611356400000,78.7
1611442800000,78.7
1611529200000,78.8
1611615600000,78.8
1611702000000,78.9
1611788400000,78.3
1611874800000,78.8
1611961200000,78.5
1612047600000,78.6
1612134000000,78.6
1612220400000,78.7
1612306800000,78.3
1612393200000,79.0
1612479600000,78.6
1612566000000,78.5
1612652400000,79.3
1612738800000,78.5
1612825200000,79.4
1612911600000,79.6
1612998000000,79.5
1613170800000,78.9
1613257200000,79.1
1613343600000,79.4
1613430000000,79.1
1613516400000,78.8
1613602800000,79.2
1613689200000,79.3
1613775600000,80.0
1613862000000,79.5
1613948400000,79.1
1614034800000,79.9
1614121200000,79.3
1614207600000,78.5
1614294000000,79.1
1614380400000,79.5
1614466800000,79.2
1614553200000,78.9
1614639600000,79.5
1614726000000,79.1
1614812400000,79.3
1614898800000,79.5
1614985200000,79.9
1615071600000,79.2
1615158000000,79.1
1615244400000,80.2
1615330800000,80.5
1615503600000,79.1
1615590000000,79.9
1615676400000,79.8
1615762800000,79.5
1615849200000,79.5
1616108400000,79.3
1616194800000,79.7
1616281200000,80.0
1616367600000,79.7
1616454000000,79.6
1616540400000,80.1
1616626800000,79.7
1616968800000,80.9
1617055200000,81.0
1617141600000,80.8
1617228000000,81.1
1617314400000,80.8
1617400800000,80.1
1617487200000,81.0
1617573600000,79.8
1617660000000,80.5
1617746400000,80.3
1617832800000,80.4
1617919200000,80.6
1618005600000,80.2
1618178400000,80.2
1618264800000,80.5
1618351200000,80.4
1618437600000,80.9
1618524000000,80.5
1618610400000,80.2
1618696800000,80.7
1618783200000,80.2
1618869600000,80.6
1618956000000,80.4
1619042400000,79.8
1619128800000,80.7
1619215200000,80.1
1619301600000,80.0
1619474400000,80.6
1619560800000,80.5
1619647200000,80.1
1619733600000,80.0
1619820000000,80.5
1619906400000,80.2
1619992800000,80.9
1620079200000,80.2
1620165600000,80.2
1620252000000,80.4
1621288800000,80.3
1621375200000,80.4
1621461600000,80.7
1621548000000,80.3
1621634400000,80.1
1621720800000,80.3
1621807200000,80.6
1621893600000,79.8
1621980000000,81.0
1622066400000,80.8
1622412000000,80.4
1622498400000,81.0
1622584800000,80.2
1622671200000,80.2
1622757600000,81.2
1622844000000,80.8
1622930400000,80.4
1623016800000,80.5
1623103200000,80.4
1623189600000,81.3
1623362400000,79.5
1623448800000,80.4
1623535200000,80.2
1623621600000,80.3
1623708000000,80.5
1623794400000,80.8
1623880800000,80.2
1623967200000,80.1
1624053600000,80.5
1624140000000,80.1
1624312800000,80.8
1624485600000,80.3
1624831200000,80.9
1624917600000,81.4
1625004000000,81.5
1625090400000,81.2
1625176800000,81.6
1625263200000,81.3
1625349600000,81.3
1625436000000,81.4
1625522400000,81.9
1625695200000,80.7
1625781600000,81.0
1625868000000,80.7
1625954400000,81.3
1626040800000,80.9
1626300000000,81.0
1626386400000,80.6
1626472800000,80.7
1626559200000,81.1
1627077600000,81.3
1628892000000,80.6
1628978400000,80.3
1629064800000,80.4
1629237600000,81.2
1629324000000,80.6
1629410400000,80.2
1630620000000,81.2
1630706400000,81.1
1630879200000,80.5
1631138400000,82.3
1631224800000,81.4
1631311200000,81.0
1631484000000,81.4
1631656800000,81.4
1631743200000,81.1
1632002400000,79.5
1632088800000,81.3
1632261600000,81.5
1632348000000,80.9
1632520800000,81.0
1632607200000,81.7
1632693600000,81.1
1632780000000,81.0
1632866400000,80.7
1632952800000,80.6
1633039200000,81.5
1633298400000,80.5
1633384800000,81.1
1633644000000,80.4
1633903200000,80.2
1633989600000,80.7
1634076000000,80.2
1634767200000,80.1
1637103600000,81.8
1637276400000,82.2
1637535600000,82.2
1637708400000,81.6
1637794800000,82.0
1638054000000,80.9
1638399600000,80.1
1638486000000,81.0
1638658800000,81.1
1638918000000,80.5
1639004400000,80.8
1639177200000,80.5
1639263600000,80.5
1639350000000,80.8
1639522800000,80.3
1639695600000,81.0
1641337200000,81.6
1641423600000,82.1
1641596400000,82.0
1641855600000,81.0
1642028400000,81.4
1642287600000,80.9
1642374000000,82.1
1644706800000,79.9
1644793200000,79.8
1644879600000,79.9
1645138800000,80.3
1645225200000,80.3
1645398000000,80.7
1645484400000,81.6
1645743600000,80.6
1645916400000,80.1
1646521200000,81.2
1647385200000,81.5
1647644400000,81.0
1647903600000,81.8
1649455200000,79.3
1649714400000,80.4
1650405600000,81.3
1651096800000,80.5
1651615200000,80.8
1654639200000,81.0
1654898400000,80.9
1655157600000,80.4
1655503200000,80.4
1656367200000,81.4
1656540000000,82.0
1656712800000,81.9
1656972000000,81.1
1657317600000,81.5
1657576800000,81.1
1657749600000,80.5
1658008800000,81.1
1658268000000,80.7
1658440800000,80.0
1658700000000,80.6
1658959200000,80.5
1659304800000,80.2
1659564000000,80.5
1659823200000,80.7
1660341600000,80.0
1660687200000,79.7
1660946400000,80.2
1675638000000,80.5
1675724400000,80.6
1675810800000,80.2
1675897200000,80.5
1675983600000,81.0
1676070000000,80.9
1676242800000,81.5
1676502000000,80.8
1676588400000,80.0
1676674800000,80.0
1676761200000,79.9
1676847600000,80.5
1677193200000,79.8
1677366000000,80.0
1677711600000,78.5
1677970800000,77.9
1678230000000,78.0
1678402800000,78.6
1678748400000,78.2
1678834800000,78.5
1679266800000,78.9
1679439600000,79.8
1679526000000,79.4
1679612400000,80.0
1679785200000,79.3
1680213600000,78.6
1681941600000,81.1
1682200800000,79.2
1682287200000,79.8
1682546400000,78.9
1682805600000,79.6
1683237600000,80.3
1683410400000,80.1
1683583200000,80.5
1683842400000,79.7
1684015200000,81.0
1684706400000,81.1
1684965600000,81.0
1685311200000,81.5
1685570400000,80.7
1685743200000,81.5
1686348000000,80.2
1686520800000,80.9
1686607200000,80.4
1686693600000,80.0
1686866400000,80.8
1686952800000,80.4
1687298400000,80.8
1687730400000,80.7
1687903200000,81.5
1687989600000,81.1
1688076000000,81.5
1690927200000,80.3
1691013600000,82.1
1691100000000,80.7
1691359200000,81.3
1691532000000,80.3
1691618400000,81.1
1691877600000,80.9
1691964000000,81.3
1692136800000,82.2
1692223200000,81.2
1692396000000,81.9
1692568800000,81.9
1692655200000,81.6
1692741600000,82.1
1693173600000,80.8
1693260000000,81.6
1693432800000,81.6
1693605600000,81.1
1693692000000,81.0
1693778400000,81.4
1693864800000,81.2
1693951200000,81.1
1694037600000,81.3
1694124000000,81.1
1694210400000,82.0
1694383200000,81.4
1694469600000,81.4
1694556000000,81.1
1694642400000,80.7
1694728800000,81.3
1694901600000,81.3
1695247200000,81.3
1695506400000,80.5
1695592800000,81.5
1695852000000,80.6
1695938400000,80.8
1697493600000,81.0
1697666400000,81.6
1698357600000,79.9
1698444000000,79.1
1698620400000,79.5
1698706800000,78.5
1698793200000,78.6
1698879600000,79.8
1698966000000,80.3
1699052400000,79.6
1699138800000,79.7
1699225200000,78.9
1699311600000,79.2
1699398000000,79.8
1699484400000,79.9
1699570800000,78.7
1699657200000,78.7
1699743600000,78.8
1699830000000,79.3
1699916400000,78.8
1700002800000,78.8
1700089200000,79.1
1700175600000,79.7
1700434800000,80.2
1700521200000,80.0
1700694000000,80.1
1700780400000,79.8
1700866800000,79.6
1700953200000,80.3
1701039600000,79.4
1701126000000,79.3
1701212400000,80.5
1701298800000,80.6
1701385200000,79.5
1701471600000,79.4
1701644400000,80.8
1701730800000,81.1
1701817200000,81.2
1701903600000,80.7
1701990000000,80.4
1702162800000,81.1
1702249200000,80.3
1702335600000,80.7
1702422000000,80.8
1702594800000,80.7
1702681200000,81.1
1702767600000,81.1
1703026800000,81.9
1703199600000,80.8
1704754800000,83.7
1704927600000,82.8
1705100400000,83.4
1705186800000,82.4
1705359600000,82.1
1705446000000,82.2
1705618800000,82.6
1705705200000,82.4
1705791600000,82.4
1705964400000,82.1
1706310000000,81.8
1706396400000,82.4
1706569200000,81.0
1706655600000,80.8
1706742000000,80.9
1706828400000,81.2
1706914800000,81.2
1707001200000,81.3
1707174000000,81.2
1707346800000,81.4
1707606000000,81.1
1707692400000,81.6
1708210800000,82.2
1708383600000,81.6
1708556400000,80.5
1708729200000,80.4
1709334000000,81.4
1709593200000,81.8
1709679600000,81.9
1709766000000,81.5
1710284400000,81.7
1710543600000,81.1
1710630000000,81.6
1711062000000,81.1
1711234800000,81.6
1711580400000,81.1
1711753200000,81.5
1712181600000,81.9
1712268000000,82.1
1712440800000,81.4
1712700000000,82.4
1713218400000,82.1
1714082400000,80.3
1714255200000,80.2
1714341600000,80.5
1714428000000,80.5
1714600800000,79.7
1717027200000,81.1
1717113600000,81.5
1717286400000,81.2
1717545600000,81.6
1718496000000,81.4
1718668800000,82.4
1719705600000,80.8
1720915200000,81.6
1722470400000,81.8
1722902400000,81.0
1724428800000,82.0
1729036800000,83.3
1730073600000,82.7
1730592000000,83.5
1732665600000,82.5
1733011200000,82.8
1733961600000,84.4
1737052800000,82.6
1737657600000,81.3
1738176000000,81.7
1738521600000,81.3
1739212800000,81.9
1739385600000,81.9
1739558400000,81.8
1739731200000,81.7
1740249600000,82.4
1740768000000,81.6
1741027200000,81.9
1741632000000,82.2
1744224000000,82.5
1745865600000,82.9
1746297600000,83.0
1746816000000,82.6
1746988800000,83.2
1747075200000,82.4
1747420800000,81.2
1748371200000,83.1
1748630400000,83.2
1749062400000,82.3
1749148800000,83.0
1749235200000,82.9
1749408000000,81.9
1749494400000,82.6
1749722400000,81.7
1749808800000,81.7
1749895200000,82.1
1750068000000,81.8
1750240800000,82.9
